"REF_DATE","GEO","DGUID","Type of structure","Type of unit","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824043","184.1.2","964","","","","0"
"2012","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824043","184.1.2","982","","","","0"
"2013","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824043","184.1.2","1005","","","","0"
"2014","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824043","184.1.2","1038","","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824043","184.1.2","1079","","","","0"
"2016","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824043","184.1.2","1159","","","","0"
"2017","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824043","184.1.2","1223","","","","0"
"2018","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824043","184.1.2","1307","","","","0"
"2019","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3824043","184.1.2","1382","","","","0"
"2009","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824177","184.1.3","1169","","","","0"
"2010","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824177","184.1.3","1195","","","","0"
"2011","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824177","184.1.3","1237","","","","0"
"2012","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824177","184.1.3","1261","","","","0"
"2013","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824177","184.1.3","1281","","","","0"
"2014","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824177","184.1.3","1311","","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824177","184.1.3","1368","","","","0"
"2016","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824177","184.1.3","1450","","","","0"
"2017","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824177","184.1.3","1552","","","","0"
"2018","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824177","184.1.3","1649","","","","0"
"2019","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3824177","184.1.3","1748","","","","0"
"2009","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824311","184.1.4","1367","","","","0"
"2010","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824311","184.1.4","1420","","","","0"
"2011","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824311","184.1.4","1463","","","","0"
"2012","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824311","184.1.4","1480","","","","0"
"2013","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824311","184.1.4","1498","","","","0"
"2014","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824311","184.1.4","1542","","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824311","184.1.4","1615","","","","0"
"2016","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824311","184.1.4","1631","","","","0"
"2017","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824311","184.1.4","1801","","","","0"
"2018","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824311","184.1.4","1921","","","","0"
"2019","Vancouver, British Columbia","2011S0503933","Apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3824311","184.1.4","2063","","","","0"
"2009","Vancouver, British Columbia","2011S0503933","Apartment structures of six units and over","Bachelor units","Dollars","81","units","0","v3824445","184.4.1","805","","","","0"
"2010","Vancouver, British Columbia","2011S0503933","Apartment structures of six units and over","Bachelor units","Dollars","81","units","0","v3824445","184.4.1","811","","","","0"
"2011","Vancouver, British Columbia","2011S0503933","Apartment structures of six units and over","Bachelor units","Dollars","81","units","0","v3824445","184.4.1","842","","","","0"
"2012","Vancouver, British Columbia","2011S0503933","Apartment structures of six units and over","Bachelor units","Dollars","81","units","0","v3824445","184.4.1","865","","","","0"
"2013","Vancouver, British Columbia","2011S0503933","Apartment structures of six units and over","Bachelor units","Dollars","81","units","0","v3824445","184.4.1","877","","","","0"
"2014","Vancouver, British Columbia","2011S0503933","Apartment structures of six units and over","Bachelor units","Dollars","81","units","0","v3824445","184.4.1","903","","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Apartment structures of six units and over","Bachelor units","Dollars","81","units","0","v3824445","184.4.1","938","","","","0"
"2016","Vancouver, British Columbia","2011S0503933","Apartment structures of six units and over","Bachelor units","Dollars","81","units","0","v3824445","184.4.1","1014","","","","0"
"2017","Vancouver, British Columbia","2011S0503933","Apartment structures of six units and over","Bachelor units","Dollars","81","units","0","v3824445","184.4.1","1062","","","","0"
"2018","Vancouver, British Columbia","2011S0503933","Apartment structures of six units and over","Bachelor units","Dollars","81","units","0","v3824445","184.4.1","1152","","","","0"
"2019","Vancouver, British Columbia","2011S0503933","Apartment structures of six units and over","Bachelor units","Dollars","81","units","0","v3824445","184.4.1","1229","","","","0"
"2009","Vancouver, British Columbia","2011S0503933","Apartment structures of six units and over","One bedroom units","Dollars","81","units","0","v3824633","184.4.2","921","","","","0"
"2010","Vancouver, British Columbia","2011S0503933","Apartment structures of six units and over","One bedroom units","Dollars","81","units","0","v3824633","184.4.2","941","","","","0"
"2011","Vancouver, British Columbia","2011S0503933","Apartment structures of six units and over","One bedroom units","Dollars","81","units","0","v3824633","184.4.2","965","","","","0"
"2012","Vancouver, British Columbia","2011S0503933","Apartment structures of six units and over","One bedroom units","Dollars","81","units","0","v3824633","184.4.2","983","","","","0"
"2013","Vancouver, British Columbia","2011S0503933","Apartment structures of six units and over","One bedroom units","Dollars","81","units","0","v3824633","184.4.2","1006","","","","0"
"2014","Vancouver, British Columbia","2011S0503933","Apartment structures of six units and over","One bedroom units","Dollars","81","units","0","v3824633","184.4.2","1040","","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Apartment structures of six units and over","One bedroom units","Dollars","81","units","0","v3824633","184.4.2","1080","","","","0"
"2016","Vancouver, British Columbia","2011S0503933","Apartment structures of six units and over","One bedroom units","Dollars","81","units","0","v3824633","184.4.2","1161","","","","0"
"2017","Vancouver, British Columbia","2011S0503933","Apartment structures of six units and over","One bedroom units","Dollars","81","units","0","v3824633","184.4.2","1226","","","","0"
"2018","Vancouver, British Columbia","2011S0503933","Apartment structures of six units and over","One bedroom units","Dollars","81","units","0","v3824633","184.4.2","1309","","","","0"
"2019","Vancouver, British Columbia","2011S0503933","Apartment structures of six units and over","One bedroom units","Dollars","81","units","0","v3824633","184.4.2","1385","","","","0"
"2009","Vancouver, British Columbia","2011S0503933","Apartment structures of six units and over","Two bedroom units","Dollars","81","units","0","v3824821","184.4.3","1171","","","","0"
"2010","Vancouver, British Columbia","2011S0503933","Apartment structures of six units and over","Two bedroom units","Dollars","81","units","0","v3824821","184.4.3","1196","","","","0"
"2011","Vancouver, British Columbia","2011S0503933","Apartment structures of six units and over","Two bedroom units","Dollars","81","units","0","v3824821","184.4.3","1241","","","","0"
